rutaImagen,nombreArchivo,clase,extension,tamanoBytes,valida,error,idImagen
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154926.jpg,IMG_20230717_154926.jpg,Karat Daun,.jpg,1571366,True,,3140
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154935.jpg,IMG_20230717_154935.jpg,Karat Daun,.jpg,1827974,True,,3141
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154937.jpg,IMG_20230717_154937.jpg,Karat Daun,.jpg,1930141,True,,3142
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154941.jpg,IMG_20230717_154941.jpg,Karat Daun,.jpg,1866074,True,,3143
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154945.jpg,IMG_20230717_154945.jpg,Karat Daun,.jpg,2111654,True,,3144
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154953.jpg,IMG_20230717_154953.jpg,Karat Daun,.jpg,1744342,True,,3145
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_154955.jpg,IMG_20230717_154955.jpg,Karat Daun,.jpg,2100053,True,,3146
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155003.jpg,IMG_20230717_155003.jpg,Karat Daun,.jpg,1404063,True,,3147
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155012.jpg,IMG_20230717_155012.jpg,Karat Daun,.jpg,1448136,True,,3148
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155014.jpg,IMG_20230717_155014.jpg,Karat Daun,.jpg,1686062,True,,3149
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155016.jpg,IMG_20230717_155016.jpg,Karat Daun,.jpg,1858701,True,,3150
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155021.jpg,IMG_20230717_155021.jpg,Karat Daun,.jpg,1951309,True,,3151
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155027.jpg,IMG_20230717_155027.jpg,Karat Daun,.jpg,1803308,True,,3152
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155029.jpg,IMG_20230717_155029.jpg,Karat Daun,.jpg,2095736,True,,3153
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155031.jpg,IMG_20230717_155031.jpg,Karat Daun,.jpg,1981527,True,,3154
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155035.jpg,IMG_20230717_155035.jpg,Karat Daun,.jpg,1871734,True,,3155
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155045.jpg,IMG_20230717_155045.jpg,Karat Daun,.jpg,1977845,True,,3156
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230717_155059.jpg,IMG_20230717_155059.jpg,Karat Daun,.jpg,1981847,True,,3157
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072331.jpg,IMG_20230718_072331.jpg,Karat Daun,.jpg,2105869,True,,3158
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072334.jpg,IMG_20230718_072334.jpg,Karat Daun,.jpg,1867969,True,,3159
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072345.jpg,IMG_20230718_072345.jpg,Karat Daun,.jpg,1617364,True,,3160
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072350.jpg,IMG_20230718_072350.jpg,Karat Daun,.jpg,1728728,True,,3161
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072404.jpg,IMG_20230718_072404.jpg,Karat Daun,.jpg,1956864,True,,3162
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072408.jpg,IMG_20230718_072408.jpg,Karat Daun,.jpg,1820828,True,,3163
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072425.jpg,IMG_20230718_072425.jpg,Karat Daun,.jpg,1322526,True,,3164
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072457.jpg,IMG_20230718_072457.jpg,Karat Daun,.jpg,1773936,True,,3165
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072500.jpg,IMG_20230718_072500.jpg,Karat Daun,.jpg,2170629,True,,3166
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072502.jpg,IMG_20230718_072502.jpg,Karat Daun,.jpg,1995188,True,,3167
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072505.jpg,IMG_20230718_072505.jpg,Karat Daun,.jpg,2093975,True,,3168
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072510.jpg,IMG_20230718_072510.jpg,Karat Daun,.jpg,1870534,True,,3169
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072512.jpg,IMG_20230718_072512.jpg,Karat Daun,.jpg,1910172,True,,3170
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072517.jpg,IMG_20230718_072517.jpg,Karat Daun,.jpg,1849560,True,,3171
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072528.jpg,IMG_20230718_072528.jpg,Karat Daun,.jpg,1653145,True,,3172
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072656.jpg,IMG_20230718_072656.jpg,Karat Daun,.jpg,1610320,True,,3173
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072658.jpg,IMG_20230718_072658.jpg,Karat Daun,.jpg,2038698,True,,3174
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072701.jpg,IMG_20230718_072701.jpg,Karat Daun,.jpg,2036089,True,,3175
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072705.jpg,IMG_20230718_072705.jpg,Karat Daun,.jpg,2208765,True,,3176
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072710.jpg,IMG_20230718_072710.jpg,Karat Daun,.jpg,1949634,True,,3177
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072713.jpg,IMG_20230718_072713.jpg,Karat Daun,.jpg,2056975,True,,3178
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072734.jpg,IMG_20230718_072734.jpg,Karat Daun,.jpg,1733560,True,,3179
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072737.jpg,IMG_20230718_072737.jpg,Karat Daun,.jpg,1887761,True,,3180
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072751.jpg,IMG_20230718_072751.jpg,Karat Daun,.jpg,1883820,True,,3181
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072755.jpg,IMG_20230718_072755.jpg,Karat Daun,.jpg,1869231,True,,3182
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072803.jpg,IMG_20230718_072803.jpg,Karat Daun,.jpg,1871509,True,,3183
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072805.jpg,IMG_20230718_072805.jpg,Karat Daun,.jpg,2140763,True,,3184
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072811.jpg,IMG_20230718_072811.jpg,Karat Daun,.jpg,1962024,True,,3185
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072825.jpg,IMG_20230718_072825.jpg,Karat Daun,.jpg,1349066,True,,3186
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072840.jpg,IMG_20230718_072840.jpg,Karat Daun,.jpg,2200794,True,,3187
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072842.jpg,IMG_20230718_072842.jpg,Karat Daun,.jpg,2178516,True,,3188
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072845.jpg,IMG_20230718_072845.jpg,Karat Daun,.jpg,1851167,True,,3189
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072853.jpg,IMG_20230718_072853.jpg,Karat Daun,.jpg,1781694,True,,3190
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072855.jpg,IMG_20230718_072855.jpg,Karat Daun,.jpg,2141922,True,,3191
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072916.jpg,IMG_20230718_072916.jpg,Karat Daun,.jpg,1633929,True,,3192
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072925.jpg,IMG_20230718_072925.jpg,Karat Daun,.jpg,2075714,True,,3193
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072927.jpg,IMG_20230718_072927.jpg,Karat Daun,.jpg,2142518,True,,3194
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072929.jpg,IMG_20230718_072929.jpg,Karat Daun,.jpg,1999804,True,,3195
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072931.jpg,IMG_20230718_072931.jpg,Karat Daun,.jpg,2233395,True,,3196
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072941.jpg,IMG_20230718_072941.jpg,Karat Daun,.jpg,1814560,True,,3197
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072943.jpg,IMG_20230718_072943.jpg,Karat Daun,.jpg,2029458,True,,3198
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_072957.jpg,IMG_20230718_072957.jpg,Karat Daun,.jpg,1534903,True,,3199
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073022.jpg,IMG_20230718_073022.jpg,Karat Daun,.jpg,1440338,True,,3200
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073046.jpg,IMG_20230718_073046.jpg,Karat Daun,.jpg,2137825,True,,3201
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073050.jpg,IMG_20230718_073050.jpg,Karat Daun,.jpg,2087728,True,,3202
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073058.jpg,IMG_20230718_073058.jpg,Karat Daun,.jpg,1611714,True,,3203
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073104.jpg,IMG_20230718_073104.jpg,Karat Daun,.jpg,1471786,True,,3204
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073148.jpg,IMG_20230718_073148.jpg,Karat Daun,.jpg,2057908,True,,3205
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073154.jpg,IMG_20230718_073154.jpg,Karat Daun,.jpg,2044291,True,,3206
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073206.jpg,IMG_20230718_073206.jpg,Karat Daun,.jpg,1862861,True,,3207
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073211.jpg,IMG_20230718_073211.jpg,Karat Daun,.jpg,1977108,True,,3208
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073224.jpg,IMG_20230718_073224.jpg,Karat Daun,.jpg,2006348,True,,3209
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073254.jpg,IMG_20230718_073254.jpg,Karat Daun,.jpg,1943932,True,,3210
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073257.jpg,IMG_20230718_073257.jpg,Karat Daun,.jpg,1844576,True,,3211
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073303.jpg,IMG_20230718_073303.jpg,Karat Daun,.jpg,1903723,True,,3212
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073307.jpg,IMG_20230718_073307.jpg,Karat Daun,.jpg,1447273,True,,3213
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073316.jpg,IMG_20230718_073316.jpg,Karat Daun,.jpg,1836724,True,,3214
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073322.jpg,IMG_20230718_073322.jpg,Karat Daun,.jpg,1601625,True,,3215
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073334.jpg,IMG_20230718_073334.jpg,Karat Daun,.jpg,2003883,True,,3216
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073338.jpg,IMG_20230718_073338.jpg,Karat Daun,.jpg,2204851,True,,3217
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073357.jpg,IMG_20230718_073357.jpg,Karat Daun,.jpg,1316527,True,,3218
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073400.jpg,IMG_20230718_073400.jpg,Karat Daun,.jpg,2186817,True,,3219
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073403.jpg,IMG_20230718_073403.jpg,Karat Daun,.jpg,2301913,True,,3220
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073406.jpg,IMG_20230718_073406.jpg,Karat Daun,.jpg,1480100,True,,3221
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073412.jpg,IMG_20230718_073412.jpg,Karat Daun,.jpg,1771828,True,,3222
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073425.jpg,IMG_20230718_073425.jpg,Karat Daun,.jpg,1429624,True,,3223
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073534.jpg,IMG_20230718_073534.jpg,Karat Daun,.jpg,1953609,True,,3224
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073539.jpg,IMG_20230718_073539.jpg,Karat Daun,.jpg,2172043,True,,3225
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073542.jpg,IMG_20230718_073542.jpg,Karat Daun,.jpg,2375406,True,,3226
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073544.jpg,IMG_20230718_073544.jpg,Karat Daun,.jpg,2495042,True,,3227
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073547.jpg,IMG_20230718_073547.jpg,Karat Daun,.jpg,2217557,True,,3228
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073556.jpg,IMG_20230718_073556.jpg,Karat Daun,.jpg,2330152,True,,3229
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073559.jpg,IMG_20230718_073559.jpg,Karat Daun,.jpg,2107589,True,,3230
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073602.jpg,IMG_20230718_073602.jpg,Karat Daun,.jpg,2255513,True,,3231
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073604.jpg,IMG_20230718_073604.jpg,Karat Daun,.jpg,2289109,True,,3232
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073613.jpg,IMG_20230718_073613.jpg,Karat Daun,.jpg,1747201,True,,3233
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073645.jpg,IMG_20230718_073645.jpg,Karat Daun,.jpg,1974506,True,,3234
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073647.jpg,IMG_20230718_073647.jpg,Karat Daun,.jpg,2413493,True,,3235
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073650.jpg,IMG_20230718_073650.jpg,Karat Daun,.jpg,2464087,True,,3236
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073652.jpg,IMG_20230718_073652.jpg,Karat Daun,.jpg,2319341,True,,3237
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073655.jpg,IMG_20230718_073655.jpg,Karat Daun,.jpg,2080558,True,,3238
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073658.jpg,IMG_20230718_073658.jpg,Karat Daun,.jpg,2026651,True,,3239
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073701.jpg,IMG_20230718_073701.jpg,Karat Daun,.jpg,1674762,True,,3240
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073704.jpg,IMG_20230718_073704.jpg,Karat Daun,.jpg,1896031,True,,3241
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073708.jpg,IMG_20230718_073708.jpg,Karat Daun,.jpg,1699165,True,,3242
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073712.jpg,IMG_20230718_073712.jpg,Karat Daun,.jpg,1695410,True,,3243
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073718.jpg,IMG_20230718_073718.jpg,Karat Daun,.jpg,1538350,True,,3244
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073721.jpg,IMG_20230718_073721.jpg,Karat Daun,.jpg,1646724,True,,3245
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073724.jpg,IMG_20230718_073724.jpg,Karat Daun,.jpg,1482358,True,,3246
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073838.jpg,IMG_20230718_073838.jpg,Karat Daun,.jpg,1781681,True,,3247
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073923.jpg,IMG_20230718_073923.jpg,Karat Daun,.jpg,1351364,True,,3248
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073928.jpg,IMG_20230718_073928.jpg,Karat Daun,.jpg,2087263,True,,3249
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073931.jpg,IMG_20230718_073931.jpg,Karat Daun,.jpg,2056021,True,,3250
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073940.jpg,IMG_20230718_073940.jpg,Karat Daun,.jpg,1857294,True,,3251
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073944.jpg,IMG_20230718_073944.jpg,Karat Daun,.jpg,1649357,True,,3252
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073950.jpg,IMG_20230718_073950.jpg,Karat Daun,.jpg,1889373,True,,3253
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_073956.jpg,IMG_20230718_073956.jpg,Karat Daun,.jpg,1579933,True,,3254
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074012.jpg,IMG_20230718_074012.jpg,Karat Daun,.jpg,1417077,True,,3255
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074028.jpg,IMG_20230718_074028.jpg,Karat Daun,.jpg,1742593,True,,3256
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074032.jpg,IMG_20230718_074032.jpg,Karat Daun,.jpg,1535808,True,,3257
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074035.jpg,IMG_20230718_074035.jpg,Karat Daun,.jpg,1976090,True,,3258
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074042.jpg,IMG_20230718_074042.jpg,Karat Daun,.jpg,1672926,True,,3259
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074208.jpg,IMG_20230718_074208.jpg,Karat Daun,.jpg,2408245,True,,3260
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074248.jpg,IMG_20230718_074248.jpg,Karat Daun,.jpg,1543065,True,,3261
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074256.jpg,IMG_20230718_074256.jpg,Karat Daun,.jpg,1616339,True,,3262
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074300.jpg,IMG_20230718_074300.jpg,Karat Daun,.jpg,2037418,True,,3263
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074304.jpg,IMG_20230718_074304.jpg,Karat Daun,.jpg,1981764,True,,3264
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074318.jpg,IMG_20230718_074318.jpg,Karat Daun,.jpg,1669816,True,,3265
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074321.jpg,IMG_20230718_074321.jpg,Karat Daun,.jpg,2016991,True,,3266
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074327.jpg,IMG_20230718_074327.jpg,Karat Daun,.jpg,1771123,True,,3267
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074440.jpg,IMG_20230718_074440.jpg,Karat Daun,.jpg,1467532,True,,3268
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074443.jpg,IMG_20230718_074443.jpg,Karat Daun,.jpg,2013555,True,,3269
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074521.jpg,IMG_20230718_074521.jpg,Karat Daun,.jpg,1444015,True,,3270
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074531.jpg,IMG_20230718_074531.jpg,Karat Daun,.jpg,1354758,True,,3271
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074534.jpg,IMG_20230718_074534.jpg,Karat Daun,.jpg,1812725,True,,3272
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074536.jpg,IMG_20230718_074536.jpg,Karat Daun,.jpg,1395813,True,,3273
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074538.jpg,IMG_20230718_074538.jpg,Karat Daun,.jpg,1831245,True,,3274
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074541.jpg,IMG_20230718_074541.jpg,Karat Daun,.jpg,1749859,True,,3275
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074543.jpg,IMG_20230718_074543.jpg,Karat Daun,.jpg,1779598,True,,3276
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230718_074555.jpg,IMG_20230718_074555.jpg,Karat Daun,.jpg,1752668,True,,3277
